idcar_200m,idcar_1km,idcar_nat,i_est_200,i_est_1km,lcog_geo,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES200mN2531000E3915200,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69244,69389,69385",198,92,8,34,5,69,12,4682179.3,6774,87,5,5,87,0,0,0,0,8,3,5.5,21.5,20,37,34,31,29,9,0
CRS3035RES200mN2531000E3915400,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69385",517.5,249,35,112,17,171,24,12462737.8,17280,246,3,2,148,98,1,0,2,26,12.5,32.5,27.5,63,129,101,35,71,20,0
CRS3035RES200mN2531000E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69385",411,193,10,79,11,138,18,10636131.3,15707,193,0,0,3,190,0,0,15,16,11,27.5,30,24.5,85,65,50,75,27,0
CRS3035RES200mN2531000E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,118,88,7,75,3,13,1,2960620.9,4333,78,10,0,11,76,1,0,0,0,0,8,5,5,2,11,10,12,65,0
CRS3035RES200mN2531000E3916000,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,1,0,69389,1,0.5,0,0.3,0,0.4,0,27137.2,51,0.1,0.4,0.3,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0.3,0.2,0.1,0,0.2,0
CRS3035RES200mN2531000E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,1,0,69389,3,1.6,0.1,0.9,0.1,1.2,0,81411.5,153.1,0.4,1.2,1,0.3,0,0.3,0,0,0.3,0.1,0.3,0.1,0,0.8,0.5,0.3,0.1,0.5,0
CRS3035RES200mN2531000E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,210,90,17,37,11,0,18,3542882.5,6167,83,7,0,90,0,0,0,19,16,7,14.5,20.5,17,39,34,20,24,18,0
CRS3035RES200mN2531000E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,96,48,3,17,0,37,5,2808720.2,3798,48,0,0,0,36,12,0,0,4,1,3,5,5,22,13,9,27,7,0
CRS3035RES200mN2531000E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,275,147,11,74,3,100,9,7845604.5,11119,139,8,6,139,0,2,0,1,8,4,14,14,21,74,49,34,37,20,0
CRS3035RES200mN2531000E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,210,121,8,64,3,71,8,6311050.9,9376,116,5,9,0,107,4,1,0,10,6,9,10,10,54,42,18,40,11,0
CRS3035RES200mN2531000E3917400,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69385",75,37,8,22,3,13,1,2204415.9,2653,28,9,31,5,0,0,1,0,2,0,5,7,10,24,12,12,2,1,0
CRS3035RES200mN2531000E3917600,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69385,69381",247,142,16,78,1,65,11,7205364.2,9652,134,8,129,3,1,8,1,18,14,4,14.5,10.5,12,96,50,16,26,4,0
CRS3035RES200mN2531000E3917800,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69385,69389,69381",271,133,23,63,9,48,15,7953824.5,10332,117,16,101,0,1,31,0,29,12,4,15.5,29.5,27,75,65,27,16,0,0
CRS3035RES200mN2531000E3918000,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918000,0,0,69385,413,231,39,119,5,121,16,12086772.3,16735,229,2,228,2,1,0,0,39,21,9,13.5,15.5,33,122,85,48,54,12,0
CRS3035RES200mN2531000E3918200,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918200,0,0,69385,202.5,113,17,64,7,41,9,5757803.3,7600,112,1,101,6,0,6,0,0,3,5,10,6,29.5,69,36,18,16,10,0
CRS3035RES200mN2531000E3918400,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918400,0,0,"69385,69381",416,226,32,113,10,73,13,11959009.9,16008,226,0,226,0,0,0,0,0,15,3.5,22,24.5,43,152,65,40,37,14,0
CRS3035RES200mN2531000E3918600,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918600,0,0,"69381,69385",908.5,464,59,214,17,191,34,27434738.3,37807,463,1,442,0,0,17,5,52,39.5,15,48.5,52,85.5,255,171,102,105,34,1
CRS3035RES200mN2531000E3918800,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918800,0,0,69381,544.5,342,55,222,11,92,21,15202159.5,21872,342,0,297,43,0,2,0,59,9,5,15,25,69.5,200,105,44,54,18,0
CRS3035RES200mN2531000E3919000,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919000,0,0,69381,524.5,291,40,151,11,77,31,15521764.6,20920,291,0,277,11,0,3,0,20,18,4,23.5,38,57,190,98,39,42,15,0
CRS3035RES200mN2531000E3919200,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919200,0,0,69381,438.5,240,39,127,10,81,18,13741176,18807,240,0,210,0,0,29,1,14,11,7,13.5,25.5,59.5,169,82,36,25,10,0
CRS3035RES200mN2531000E3919400,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919400,0,0,"69386,69381",306.5,135,6,48,8,69,12,12053382.1,16043,134,1,133,0,0,1,1,0,13.5,5,12,21,33,68,55,45,40,14,0
CRS3035RES200mN2531000E3919600,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919600,0,0,69386,1134,536,37,234,34,198,35,39694062,46776,536,0,536,0,0,0,0,16,53,32,56.5,81.5,92,294,221,123,132,49,0
CRS3035RES200mN2531000E3919800,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919800,0,0,69386,1214.5,602,54,269,28,227,65,42235506.4,47548,601,1,390,23,118,71,0,6,56.5,26.5,59,82,99.5,302,230,142,154,62,1
CRS3035RES200mN2531000E3920000,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920000,0,0,69386,871.5,413,30,181,22,191,35,30202101.8,33844,412,1,200,50,75,87,1,32,39,16,40,66.5,84,224,168,89,93,52,0
CRS3035RES200mN2531000E3920200,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920200,0,0,69386,1726,856,168,412,51,253,125,40913069.3,56340,856,0,263,202,271,120,0,334,72.5,46.5,107,143,138.5,371,332,162.5,214,138,1
CRS3035RES200mN2531000E3920400,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920400,0,0,69386,830.5,541,104,363,12,143,35,22772025.5,29853,540,1,282,56,85,118,0,112,19,9,26,46.5,67,258,137,72,117,79,0
CRS3035RES200mN2531000E3920600,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920600,0,0,69386,1402,839,109,505,20,224,54,40234750,48808,836,3,763,44,10,19,3,60,51,20.5,59.5,62.5,126.5,579,244,118,94,46,1
CRS3035RES200mN2531000E3920800,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920800,0,0,69386,854,408,33,154,15,204,41,29122936.2,36698,406,2,314,92,0,0,2,0,31,24,30,64,73,186,151,98,134,63,0
CRS3035RES200mN2531000E3921000,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531000E3921000,0,0,69386,249,115,24,45,6,21,23,5257449.2,8258,115,0,0,14,101,0,0,44,4,7,15,28.5,20.5,55,43,28,32,15,1
CRS3035RES200mN2531000E3921200,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531000E3921200,0,0,"69386,69266",838.5,419,38,198,23,225,26,26621943.4,30940,404,15,34,50,238,97,0,13,32,14.5,37.5,68,60.5,181,160,86,132,65,2
CRS3035RES200mN2531000E3921400,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531000E3921400,0,0,"69266,69386",790.5,450,88,272,19,141,29,19336971.9,26857,430,20,225,43,46,135,1,61,39,15,43.5,44,90,252,129,75,85,18,0
CRS3035RES200mN2531200E3915200,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69244,69389",110,33,1,5,9,28,1,4567486,4774,3,30,22,8,0,3,0,0,0,2,8,20,19,6,27,13,10,5,0
CRS3035RES200mN2531200E3915400,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69244",159,58,4,19,9,40,7,3383721.6,4592,50,8,8,48,1,1,0,0,10,6.5,14.5,15.5,17.5,30,32,14,13,6,0
CRS3035RES200mN2531200E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,474.5,178,31,59,27,59,27,9202285.6,14066,178,0,0,0,176,0,2,110,33,22,37,59.5,40,95,95,36,43,14,0
CRS3035RES200mN2531200E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,336.5,148,10,45,9,120,19,8867187,12846,147,1,0,1,147,0,0,0,14,2,18.5,34,26,50,64,47,60,21,0
CRS3035RES200mN2531200E3916000,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,152,80,28,41,4,0,12,2409188.7,4119,79,1,79,0,0,1,0,79,11,5,6,10,14,34,31,15,18,8,0
CRS3035RES200mN2531200E3916200,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,681.5,236,71,68,52,2,41,10960322.8,17702,235,1,69,0,149,18,0,234,28.5,27,67,93.5,57.5,97,148,71,65,27,0
CRS3035RES200mN2531200E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,437,254,76,151,10,0,41,7051985.5,12888,254,0,169,85,0,0,0,245,12.5,10.5,27.5,34.5,25,67,79,65,67,49,0
CRS3035RES200mN2531200E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,283.5,147,36,74,8,36,20,5589722.8,9597,147,0,0,76,0,71,0,89,11,6,16,20.5,26,71,64,33,26,10,0
CRS3035RES200mN2531200E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,250.5,101,13,42,14,0,14,4916586.4,6781,101,0,0,0,40,61,0,0,13,8,26.5,34.5,15.5,80,49,14,8,2,0
CRS3035RES200mN2531200E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,111.5,60,5,26,1,42,6,3421523,4389,59,1,21,35,0,4,0,0,5.5,1,4.5,7.5,3,29,23,19,16,3,0
CRS3035RES200mN2531200E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,318.5,177,29,91,2,95,8,8190862.1,11068,175,2,50,116,6,5,0,1,28,0,12,11.5,17,126,49,24,31,20,0
CRS3035RES200mN2531200E3917400,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69389",165,84,9,39,4,44,9,5306426.2,6443,83,1,59,0,1,24,0,1,3.5,6,10.5,12,14,45,31,29,12,1,1
CRS3035RES200mN2531200E3917600,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69389",79,39,5,14,1,18,4,2730462.4,3651,34,5,7,32,0,0,0,0,3,2,3,3,3,22,13,11,10,9,0
CRS3035RES200mN2531200E3917800,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69385",127.5,63,6,27,5,41,4,4916474.2,6440,60,3,44,0,0,19,0,0,4,1,7.5,11,9,20,23,17,25,10,0
CRS3035RES200mN2531200E3918000,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918000,0,0,"69381,69385",272,122,11,49,9,49,13,8696156.8,11914,122,0,102,20,0,0,0,0,7,3.5,8.5,32,29,58,66,28,27,13,0
CRS3035RES200mN2531200E3918200,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918200,0,0,"69381,69385",379,202,26,105,9,109,15,11288179.4,16928,202,0,202,0,0,0,0,0,12.5,4.5,14.5,15.5,52,103,72,38,43,24,0
CRS3035RES200mN2531200E3918400,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918400,0,0,"69381,69385",1155.5,608,107,307,28,203,61,31297019.8,43185,608,0,448,0,46,114,0,155,46,17,59,87,92,382,218.5,118,95,40,1
CRS3035RES200mN2531200E3918600,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918600,0,0,69381,1011,563,87,299,19,208,49,29471316.4,40326,562,1,525,0,0,37,1,47,37,19,42.5,52,106,322.5,209,86,95,42,0
CRS3035RES200mN2531200E3918800,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918800,0,0,69381,1514,876,184,508,30,257,72,38522427.1,56103,875,1,853,0,21,2,0,132,50.5,25,68.5,92.5,146.5,592,304,110,93,32,0
CRS3035RES200mN2531200E3919000,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919000,0,0,69381,1649.5,978,182,577,33,181,75,39320318.2,58887,978,0,972,4,2,0,0,254,69,28,59,92.5,152,677,323,110,108,31,0
CRS3035RES200mN2531200E3919200,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919200,0,0,69381,135.5,79,9,40,2,36,2,4766095.4,6243,78,1,73,0,0,6,0,0,0,3,5,2.5,15,50,28,11,19,2,0
CRS3035RES200mN2531200E3919400,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919400,0,0,"69386,69381",182.5,81,5,30,9,43,3,7540561.1,10794,81,0,73,7,0,0,1,0,10,4,10,14,13.5,31,33,18,30,19,0
CRS3035RES200mN2531200E3919600,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919600,0,0,69386,714.5,308,21,114,32,163,33,27565746.9,35073,307,1,246,24,0,38,0,14,21,15,31,74,71.5,106,155,89,98,54,0
CRS3035RES200mN2531200E3919800,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919800,0,0,69386,859.5,397,44,158,23,192,33,31215499,36881,396,1,329,68,0,0,0,0,54,14,41.5,63,70,216,162,87,97,55,0
CRS3035RES200mN2531200E3920000,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920000,0,0,69386,1130,560,49,251,24,215,59,37813610.3,46086,560,0,292,164,0,104,0,48,39.5,18.5,52,95,111,257,215,141,128,73,0
CRS3035RES200mN2531200E3920200,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920200,0,0,69386,1074.5,618,72,349,16,175,52,32942340.3,40034,616,2,569,14,17,18,0,88,37.5,13,46.5,62.5,79,387,201,104,111,33,0
CRS3035RES200mN2531200E3920400,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920400,0,0,69386,1301.5,655,82,316,29,250,57,42159936.8,48076,654,1,369,52,101,133,0,60,56,31.5,74,89.5,109.5,347,256,128,153,57,0
CRS3035RES200mN2531200E3920600,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920600,0,0,69386,873,479,55,247,20,181,43,27781782.6,32805,476,3,391,70,0,18,0,11,45,20,38,51,74,292,161,63,75,52,2
CRS3035RES200mN2531200E3920800,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920800,0,0,69386,740.5,373,49,185,21,147,27,23406733.8,28869,372,1,249,64,50,9,1,19,29,12,38.5,55.5,79.5,214,137,65,74,36,0
CRS3035RES200mN2531200E3921000,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531200E3921000,0,0,"69386,69266",614.5,348,66,203,15,117,21,16639253.6,22359,343,5,201,41,54,52,0,29,28.5,11,34,31,51,229,93,52,58,27,0
CRS3035RES200mN2531200E3921200,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531200E3921200,0,0,"69266,69386",707.5,377,73,193,14,129,34,18807349.2,22664,372,5,139,28,61,149,0,61,41,15.5,23.5,44.5,84,245,92,61,77,24,0
CRS3035RES200mN2531400E3915400,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69244,69389",387.5,172,10,72,14,103,16,10651599.8,14885,162,10,1,120,0,51,0,45,19,14.5,37.5,26.5,27,65,71,51,46,29,1
CRS3035RES200mN2531400E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69244",477,220,10,73,6,180,24,14210151.3,19852,209,11,0,27,193,0,0,0,16,6,22.5,31.5,39,74,93,55,91,48,1
CRS3035RES200mN2531400E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,1,0,69389,4,1.1,0.1,0.1,0.3,0.9,0.1,138433.7,122,0.3,0.8,0.4,0.1,0.6,0,0,0,0.2,0.1,0.3,0.5,0.5,0.5,0.9,0.6,0.3,0.1,0
CRS3035RES200mN2531400E3916000,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,214.5,91,21,36,12,19,17,3791866.4,6881,80,11,37,1,28,25,0,48,16,10,15,14,19.5,41,47,19,28,5,0
CRS3035RES200mN2531400E3916200,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,228.5,104,24,50,11,28,15,4204206.7,7077,104,0,8,28,0,68,0,49,14.5,9,16.5,26,15.5,57,45,16,17,12,0
CRS3035RES200mN2531400E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,314,168,27,82,3,71,7,8204169.4,9907,168,0,3,0,0,165,0,0,13,6,10,17,39,116,55,31,23,4,0
CRS3035RES200mN2531400E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,376,197,32,103,7,61,11,9669243,11625,190,7,35,1,9,152,0,11,24,7,14,26,53,129,61,26,25,11,0
CRS3035RES200mN2531400E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,175.5,115,20,76,1,37,7,4709842.1,5997,115,0,0,0,0,115,0,0,4,6,1.5,11,24,73,27,12,13,4,0
CRS3035RES200mN2531400E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,499.5,250,58,117,11,17,36,9624513.7,14541,250,0,2,212,0,36,0,212,30.5,18,22,37,47,133,79,59,50,23,1
CRS3035RES200mN2531400E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69381",118,55,18,26,5,20,6,2873215.6,4006,54,1,52,0,0,3,0,17,12,2,12,7,10,38,22,10,3,2,0
CRS3035RES200mN2531400E3917400,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,1,0,"69381,69389",42,16.2,1,3.8,1,5.7,1.9,1496341.6,1377.4,16.2,0,2.9,0,0.9,12.4,0,6.7,1.9,2.9,3.8,3.8,1.9,5.7,11.5,8.6,1.9,0,0
CRS3035RES200mN2531400E3917600,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69381,628,283,32,110,20,120,35,18585226,23207,276,7,68,1,65,149,0,82,25.5,19,46,52,47,133.5,129,73,74,28,1
CRS3035RES200mN2531400E3917800,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69381,135.5,59,7,22,5,38,8,4524341.7,5631,59,0,11,28,20,0,0,0,3.5,1,5.5,17,18.5,14,30,13,24,9,0
CRS3035RES200mN2531400E3918000,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918000,0,0,69381,104.5,50,1,25,3,16,4,3620993.2,3735,49,1,22,0,0,28,0,0,4,1,6,7,10,27.5,23,17,8,1,0
CRS3035RES200mN2531400E3918200,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918200,0,0,69381,542.5,292,34,148,10,140,28,15127025.7,19791,289,3,289,0,0,3,0,21,12,9,23,50,39.5,157,110,63,69,9,1
CRS3035RES200mN2531400E3918400,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918400,0,0,69381,922,509,74,256,16,194,59,25083971.5,33535,509,0,483,0,0,26,0,20,42,12,38.5,67.5,74,332,197,65,70,24,0
CRS3035RES200mN2531400E3918600,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918600,0,0,69381,508,263,46,131,13,76,37,12480253.9,18264,263,0,251,0,0,12,0,75,18.5,12.5,26,41,44,146,123,39,48,10,0
CRS3035RES200mN2531400E3918800,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918800,0,0,69381,1604,898,202,502,26,266,110,37843472.2,52460,898,0,838,0,22,38,0,233,79,35.5,104.5,107.5,113.5,535,326,153,118,32,0
CRS3035RES200mN2531400E3919000,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919000,0,0,69381,1603,888,146,477,32,273,73,40418799.8,54325,887,1,808,16,22,42,0,130,54,31,69.5,100.5,152,613,334,130,92,27,0
CRS3035RES200mN2531400E3919200,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919200,0,0,69381,573,299,45,144,8,103,23,17163269.3,23713,299,0,289,10,0,0,0,42,19,10,25.5,24.5,57,202,119,47,54,15,0
CRS3035RES200mN2531400E3919400,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919400,0,0,"69386,69381",244.5,119,12,47,3,50,9,9148171.4,12572,119,0,113,0,6,0,0,0,15,9.5,8.5,10.5,16,63,44,22,42,14,0
CRS3035RES200mN2531400E3919600,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919600,0,0,69386,1279.5,597,42,248,43,303,42,45782538.2,56404,596,1,446,65,9,76,1,34,54.5,23.5,66.5,108,106,260,254,134,190,83,0
CRS3035RES200mN2531400E3919800,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919800,0,0,69386,913.5,423,32,170,29,212,37,35016812.7,39114,422,1,182,88,64,87,2,10,35.5,24.5,53,71.5,69,179,187,107,121,64,2
CRS3035RES200mN2531400E3920000,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920000,0,0,69386,1079.5,584,64,297,20,294,49,37134973.6,45743,584,0,64,54,419,45,2,98,26,24,39,77,67.5,212,218,121,164,130,1
CRS3035RES200mN2531400E3920200,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920200,0,0,69386,1003,473,37,199,28,274,34,34168462.2,39705,469,4,140,186,66,80,1,0,42.5,23,54.5,77,83,212,182,105,124,100,0
CRS3035RES200mN2531400E3920400,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920400,0,0,69386,1222.5,545,36,199,34,274,47,45173506.1,48253,542,3,191,107,148,99,0,15,55,31,67.5,116.5,105.5,234,254,118,157,84,0
CRS3035RES200mN2531400E3920600,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920600,0,0,69386,862.5,359,22,107,31,190,34,33351519.4,39612,358,1,189,51,23,95,1,36,40,20,40.5,96,67,121,182,105,128,63,0
CRS3035RES200mN2531400E3920800,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920800,0,0,"69386,69266",38,13,1,2,3,0,3,1084723.3,1725,13,0,13,0,0,0,0,0,1,0,3,7,6,1,15,4,0,1,0
CRS3035RES200mN2531400E3921000,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531400E3921000,0,0,"69266,69386",749,342,26,122,19,104,43,21622288.3,23999,329,13,27,0,53,262,0,58,55,22,60,43,50,261,136,58,50,14,0
CRS3035RES200mN2531600E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69244",167,80,7,32,5,53,7,3912133.3,5914,72,8,0,42,38,0,0,3,11.5,4,6,4.5,21,37,25,21,26,11,0
CRS3035RES200mN2531600E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,211,119,10,62,3,95,7,5047291,7768,119,0,0,119,0,0,0,0,9,1,8,9,18,39,37,21,45,24,0
CRS3035RES200mN2531600E3916000,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,1,0,69389,19,9.9,0.8,5.8,0.8,7.4,0,515606.3,969.8,2.5,7.4,6.6,1.6,0,1.7,0,0,1.6,0.8,1.7,0.8,0,5,3.3,1.7,0.8,3.3,0
CRS3035RES200mN2531600E3916200,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,58.5,32,1,18,2,17,3,1723017.5,2022,28,4,0,0,0,32,0,0,3,1,7,3.5,1,26,9,2,5,1,0
CRS3035RES200mN2531600E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,219,138,8,85,1,61,7,6300219.2,7646,136,2,42,0,0,96,0,5,8,5,4,5,25,93,44,22,8,5,0
CRS3035RES200mN2531600E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,423.5,200,25,75,4,85,16,12445421.3,13014,195,5,22,0,0,176,2,0,30.5,17.5,20.5,21,34,167,85,21,19,8,0
CRS3035RES200mN2531600E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,852.5,376,39,125,23,150,44,21934137.5,25686,376,0,12,0,0,364,0,79,70,33,51,71,41.5,306,158,61,47,14,0
CRS3035RES200mN2531600E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,98,50,3,23,1,32,3,3395145.9,4483,48,2,13,23,12,1,1,0,5,2,2,6,9,23,23,11,8,9,0
CRS3035RES200mN2531600E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69384,69381",246,127,14,61,5,64,8,7018406.6,10033,126,1,51,0,18,58,0,14,13,5.5,12,12.5,13,79,39,31,29,12,0
CRS3035RES200mN2531600E3917400,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,1,0,"69381,69384",2,0.8,0,0.2,0,0.3,0.1,71254.4,65.6,0.8,0,0.1,0,0.1,0.6,0,0.3,0.1,0.1,0.2,0.2,0.1,0.3,0.5,0.4,0.1,0,0
CRS3035RES200mN2531600E3917600,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69384",530,234,13,93,16,156,19,17195151.3,22128,229,5,37,132,51,14,0,1,22,15.5,26,52.5,46,75,122,71,62,38,0
CRS3035RES200mN2531600E3917800,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69384",288.5,128,11,56,7,37,11,9195906.3,9844,125,3,41,32,18,37,0,0,12,5,21.5,31.5,23.5,34,72,22,45,22,0
CRS3035RES200mN2531600E3918000,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531600E3918000,0,0,69381,661.5,397,104,235,9,58,49,13835552.6,22584,396,1,337,17,0,43,0,251,18,7.5,29,33,38,119,143,83,113,78,0
CRS3035RES200mN2531600E3918200,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531600E3918200,0,0,69381,797,415,63,198,14,159,53,21239188.3,26975,407,8,288,63,24,39,1,68,46,14.5,36,61.5,58,231,181,80,59,30,0
